   itrg     id  matchmatchId     dr lep pt trg ptlep etatrg etalep phitrg phi	trigString
      0      0      0      0   3.54  11.54  49.70   1.76   0.06   0.45  -2.73	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.94  11.16  63.02   1.03   1.82  -1.71   1.75	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      1      0   0.11  19.70  63.02   1.72   1.82   1.80   1.75	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.21 103.86 159.74   1.46   0.56   1.78  -1.30	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   4.73  16.89  44.64   2.12  -1.43   0.12  -2.99	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.82  12.49  48.31  -0.77  -1.26  -0.02  -2.80	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.59  11.58 113.93  -0.22   0.37   2.47  -0.05	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2
      1      0      0      0   1.08  11.58  46.45  -0.22  -0.75   2.47  -2.87	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.79  23.97  63.93   1.37   1.55   1.58  -1.92	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.10  28.72  47.55   0.79  -1.30   1.29  -1.00	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   4.23  13.70  51.85  -1.40   1.53  -1.74   1.32	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.51  19.32  40.34   0.45  -1.71   2.18   0.89	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

